,Name,Country,Team,Date
39826,CeRq,Bulgaria,Evil Geniuses,2020-12-28
39827,twist,Sweden,Ninjas in Pyjamas,2020-12-28
39828,REZ,Sweden,Ninjas in Pyjamas,2020-12-28
39829,hampus,Sweden,Ninjas in Pyjamas,2020-12-28
39830,nawwk,Sweden,Ninjas in Pyjamas,2020-12-28
39831,Plopski,Sweden,Ninjas in Pyjamas,2020-12-28
39832,MarKE,Mexico,Chaos,2020-12-28
39833,vanity,United States,Chaos,2020-12-28
39834,Jonji,Canada,Chaos,2020-12-28
39835,Xeppaa,United States,Chaos,2020-12-28
39836,leaf,United States,Chaos,2020-12-28
39837,chopper,Russia,Spirit,2020-12-28
39838,mir,Russia,Spirit,2020-12-28
39839,sdy,Ukraine,Spirit,2020-12-28
39840,iDISBALANCE,Russia,Spirit,2020-12-28
39841,magixx,Russia,Spirit,2020-12-28
39842,zehN,Finland,GODSENT,2020-12-28
39843,emi,Serbia,GODSENT,2020-12-28
39844,STYKO,Slovakia,GODSENT,2020-12-28
39845,Maden,Montenegro,GODSENT,2020-12-28
39846,Farlig,Denmark,GODSENT,2020-12-28
39847,kNgV-,Brazil,MIBR,2020-12-28
39848,LUCAS1,Brazil,MIBR,2020-12-28
39849,trk,Brazil,MIBR,2020-12-28
39850,leo_drk,Brazil,MIBR,2020-12-28
39851,vsm,Brazil,MIBR,2020-12-28
39852,ALEX,United Kingdom,Cloud9,2020-12-28
39853,woxic,Turkey,Cloud9,2020-12-28
39854,es3tag,Denmark,Cloud9,2020-12-28
39855,floppy,United States,Cloud9,2020-12-28
39856,mezii,United Kingdom,Cloud9,2020-12-28
39857,HooXi,Denmark,MAD Lions,2020-12-28
39858,acoR,Denmark,MAD Lions,2020-12-28
39859,refrezh,Denmark,MAD Lions,2020-12-28
39860,sjuush,Denmark,MAD Lions,2020-12-28
39861,roeJ,Denmark,MAD Lions,2020-12-28
39862,Maluk3,Brazil,TeamOne,2020-12-28
39863,prt,Brazil,TeamOne,2020-12-28
39864,malbsMd,Guatemala,TeamOne,2020-12-28
39865,pesadelo,Brazil,TeamOne,2020-12-28
39866,b4rtiN,Brazil,TeamOne,2020-12-28
39867,arki,Spain,SAW,2020-12-28
39868,MUTiRiS,Portugal,SAW,2020-12-28
39869,roman,Portugal,SAW,2020-12-28
39870,JUST,Portugal,SAW,2020-12-28
39871,stadodo,Portugal,SAW,2020-12-28
39872,mds,Belarus,Nemiga,2020-12-28
39873,Jyo,Estonia,Nemiga,2020-12-28
39874,speed4k,Russia,Nemiga,2020-12-28
39875,boX,Belarus,Nemiga,2020-12-28
39876,lollipop21k,Belarus,Nemiga,2020-12-28
39877,facecrack,Russia,FORZE,2020-12-28
39878,almazer,Russia,FORZE,2020-12-28
39879,FL1T,Russia,FORZE,2020-12-28
39880,xsepower,Russia,FORZE,2020-12-28
39881,Jerry,Russia,FORZE,2020-12-28
39882,Dimaoneshot,Russia,Espada,2020-12-28
39883,S0tF1k,Russia,Espada,2020-12-28
39884,FinigaN,Russia,Espada,2020-12-28
39885,degster,Russia,Espada,2020-12-28
39886,Patsi,Russia,Espada,2020-12-28
39887,cajunb,Denmark,North,2020-12-28
39888,gade,Denmark,North,2020-12-28
39889,Lekr0,Sweden,North,2020-12-28
39890,kreaz,Sweden,North,2020-12-28
39891,Kristou,Denmark,North,2020-12-28
39892,Shakezullah,United States,Triumph,2020-12-28
39893,junior,United States,Triumph,2020-12-28
39894,Bwills,United States,Triumph,2020-12-28
39895,penny,Canada,Triumph,2020-12-28
39896,Xyp9x,Denmark,Astralis,2021-01-04
39897,dupreeh,Denmark,Astralis,2021-01-04
39898,gla1ve,Denmark,Astralis,2021-01-04
39899,device,Denmark,Astralis,2021-01-04
39900,Magisk,Denmark,Astralis,2021-01-04
39901,shox,France,Vitality,2021-01-04
39902,RpK,France,Vitality,2021-01-04
39903,apEX,France,Vitality,2021-01-04
39904,ZywOo,France,Vitality,2021-01-04
39905,misutaaa,France,Vitality,2021-01-04
39906,flamie,Russia,Natus Vincere,2021-01-04
39907,s1mple,Ukraine,Natus Vincere,2021-01-04
39908,electroNic,Russia,Natus Vincere,2021-01-04
39909,Boombl4,Russia,Natus Vincere,2021-01-04
39910,Perfecto,Russia,Natus Vincere,2021-01-04
39911,tabseN,Germany,BIG,2021-01-04
39912,tiziaN,Germany,BIG,2021-01-04
39913,syrsoN,Germany,BIG,2021-01-04
39914,XANTARES,Turkey,BIG,2021-01-04
39915,k1to,Germany,BIG,2021-01-04
39916,cadiaN,Denmark,Heroic,2021-01-04
39917,b0RUP,Denmark,Heroic,2021-01-04
39918,niko,Denmark,Heroic,2021-01-04
39919,stavn,Denmark,Heroic,2021-01-04
39920,TeSeS,Denmark,Heroic,2021-01-04
39921,HEN1,Brazil,FURIA,2021-01-04
39922,arT,Brazil,FURIA,2021-01-04
39923,yuurih,Brazil,FURIA,2021-01-04
39924,VINI,Brazil,FURIA,2021-01-04
39925,KSCERATO,Brazil,FURIA,2021-01-04
39926,NBK-,France,OG,2021-01-04
39927,valde,Denmark,OG,2021-01-04
39928,Aleksib,Finland,OG,2021-01-04
39929,ISSAA,Jordan,OG,2021-01-04
39930,mantuu,Poland,OG,2021-01-04
39931,NiKo,Bosnia and Herzegovina,G2,2021-01-04
39932,huNter-,Bosnia and Herzegovina,G2,2021-01-04
39933,kennyS,France,G2,2021-01-04
39934,AMANEK,France,G2,2021-01-04
39935,nexa,Serbia,G2,2021-01-04
39936,NAF,Canada,Liquid,2021-01-04
39937,EliGE,United States,Liquid,2021-01-04
39938,Stewie2K,United States,Liquid,2021-01-04
39939,Grim,United States,Liquid,2021-01-04
39940,karrigan,Denmark,MOUZ,2021-01-04
39941,chrisJ,Netherlands,MOUZ,2021-01-04
39942,frozen,Slovakia,MOUZ,2021-01-04
39943,ropz,Estonia,MOUZ,2021-01-04
39944,Bymas,Lithuania,MOUZ,2021-01-04
39945,SANJI,Uzbekistan,Virtus.pro,2021-01-04
39946,buster,Kazakhstan,Virtus.pro,2021-01-04
39947,Qikert,Kazakhstan,Virtus.pro,2021-01-04
39948,Jame,Russia,Virtus.pro,2021-01-04
39949,YEKINDAR,Latvia,Virtus.pro,2021-01-04
39950,jks,Australia,Complexity,2021-01-04
39951,RUSH,United States,Complexity,2021-01-04
39952,k0nfig,Denmark,Complexity,2021-01-04
39953,poizon,Bulgaria,Complexity,2021-01-04
39954,blameF,Denmark,Complexity,2021-01-04
39955,olofmeister,Sweden,FaZe,2021-01-04
39956,rain,Norway,FaZe,2021-01-04
39957,Kjaerbye,Denmark,FaZe,2021-01-04
39958,coldzera,Brazil,FaZe,2021-01-04
39959,broky,Latvia,FaZe,2021-01-04
39960,flusha,Sweden,fnatic,2021-01-04
39961,JW,Sweden,fnatic,2021-01-04
39962,KRIMZ,Sweden,fnatic,2021-01-04
39963,Golden,Sweden,fnatic,2021-01-04
39964,Brollan,Sweden,fnatic,2021-01-04
39965,HObbit,Kazakhstan,Gambit,2021-01-04
39966,interz,Russia,Gambit,2021-01-04
39967,Ax1Le,Russia,Gambit,2021-01-04
39968,sh1ro,Russia,Gambit,2021-01-04
39969,nafany,Russia,Gambit,2021-01-04
39970,twist,Sweden,Ninjas in Pyjamas,2021-01-04
39971,REZ,Sweden,Ninjas in Pyjamas,2021-01-04
39972,hampus,Sweden,Ninjas in Pyjamas,2021-01-04
39973,nawwk,Sweden,Ninjas in Pyjamas,2021-01-04
39974,Plopski,Sweden,Ninjas in Pyjamas,2021-01-04
39975,stanislaw,Canada,Evil Geniuses,2021-01-04
39976,tarik,United States,Evil Geniuses,2021-01-04
39977,Brehze,United States,Evil Geniuses,2021-01-04
39978,Ethan,United States,Evil Geniuses,2021-01-04
39979,CeRq,Bulgaria,Evil Geniuses,2021-01-04
39980,zehN,Finland,GODSENT,2021-01-04
39981,emi,Serbia,GODSENT,2021-01-04
39982,STYKO,Slovakia,GODSENT,2021-01-04
39983,Maden,Montenegro,GODSENT,2021-01-04
39984,Farlig,Denmark,GODSENT,2021-01-04
39985,chopper,Russia,Spirit,2021-01-04
39986,mir,Russia,Spirit,2021-01-04
39987,sdy,Ukraine,Spirit,2021-01-04
39988,iDISBALANCE,Russia,Spirit,2021-01-04
39989,magixx,Russia,Spirit,2021-01-04
39990,MarKE,Mexico,ex-Chaos,2021-01-04
39991,Jonji,Canada,ex-Chaos,2021-01-04
39992,Xeppaa,United States,ex-Chaos,2021-01-04
39993,leaf,United States,ex-Chaos,2021-01-04
39994,kNgV-,Brazil,MIBR,2021-01-04
39995,LUCAS1,Brazil,MIBR,2021-01-04
39996,trk,Brazil,MIBR,2021-01-04
39997,leo_drk,Brazil,MIBR,2021-01-04
39998,vsm,Brazil,MIBR,2021-01-04
39999,ALEX,United Kingdom,Cloud9,2021-01-04
40000,woxic,Turkey,Cloud9,2021-01-04
40001,es3tag,Denmark,Cloud9,2021-01-04
40002,floppy,United States,Cloud9,2021-01-04
40003,mezii,United Kingdom,Cloud9,2021-01-04
40004,HooXi,Denmark,MAD Lions,2021-01-04
40005,acoR,Denmark,MAD Lions,2021-01-04
40006,refrezh,Denmark,MAD Lions,2021-01-04
40007,sjuush,Denmark,MAD Lions,2021-01-04
40008,roeJ,Denmark,MAD Lions,2021-01-04
40009,arki,Spain,SAW,2021-01-04
40010,MUTiRiS,Portugal,SAW,2021-01-04
40011,roman,Portugal,SAW,2021-01-04
40012,JUST,Portugal,SAW,2021-01-04
40013,stadodo,Portugal,SAW,2021-01-04
40014,Maluk3,Brazil,TeamOne,2021-01-04
40015,prt,Brazil,TeamOne,2021-01-04
40016,malbsMd,Guatemala,TeamOne,2021-01-04
40017,pesadelo,Brazil,TeamOne,2021-01-04
40018,mds,Belarus,Nemiga,2021-01-04
40019,Jyo,Estonia,Nemiga,2021-01-04
40020,speed4k,Russia,Nemiga,2021-01-04
40021,boX,Belarus,Nemiga,2021-01-04
40022,lollipop21k,Belarus,Nemiga,2021-01-04
40023,facecrack,Russia,FORZE,2021-01-04
40024,almazer,Russia,FORZE,2021-01-04
40025,FL1T,Russia,FORZE,2021-01-04
40026,xsepower,Russia,FORZE,2021-01-04
40027,Jerry,Russia,FORZE,2021-01-04
40028,Shakezullah,United States,Triumph,2021-01-04
40029,junior,United States,Triumph,2021-01-04
40030,Bwills,United States,Triumph,2021-01-04
40031,penny,Canada,Triumph,2021-01-04
40032,Dimaoneshot,Russia,Espada,2021-01-04
40033,S0tF1k,Russia,Espada,2021-01-04
40034,FinigaN,Russia,Espada,2021-01-04
40035,degster,Russia,Espada,2021-01-04
40036,Patsi,Russia,Espada,2021-01-04
40037,Spiidi,Germany,Sprout,2021-01-04
40038,denis,Germany,Sprout,2021-01-04
40039,faveN,Germany,Sprout,2021-01-04
40040,Xyp9x,Denmark,Astralis,2021-01-11
40041,dupreeh,Denmark,Astralis,2021-01-11
40042,gla1ve,Denmark,Astralis,2021-01-11
40043,device,Denmark,Astralis,2021-01-11
40044,Magisk,Denmark,Astralis,2021-01-11
40045,shox,France,Vitality,2021-01-11
40046,RpK,France,Vitality,2021-01-11
40047,apEX,France,Vitality,2021-01-11
40048,ZywOo,France,Vitality,2021-01-11
40049,misutaaa,France,Vitality,2021-01-11
40050,flamie,Russia,Natus Vincere,2021-01-11
40051,s1mple,Ukraine,Natus Vincere,2021-01-11
40052,electroNic,Russia,Natus Vincere,2021-01-11
40053,Boombl4,Russia,Natus Vincere,2021-01-11
40054,Perfecto,Russia,Natus Vincere,2021-01-11
40055,tabseN,Germany,BIG,2021-01-11
40056,tiziaN,Germany,BIG,2021-01-11
40057,syrsoN,Germany,BIG,2021-01-11
40058,XANTARES,Turkey,BIG,2021-01-11
40059,k1to,Germany,BIG,2021-01-11
40060,cadiaN,Denmark,Heroic,2021-01-11
40061,b0RUP,Denmark,Heroic,2021-01-11
40062,niko,Denmark,Heroic,2021-01-11
40063,stavn,Denmark,Heroic,2021-01-11
40064,TeSeS,Denmark,Heroic,2021-01-11
40065,arT,Brazil,FURIA,2021-01-11
40066,yuurih,Brazil,FURIA,2021-01-11
40067,VINI,Brazil,FURIA,2021-01-11
40068,KSCERATO,Brazil,FURIA,2021-01-11
40069,NBK-,France,OG,2021-01-11
40070,valde,Denmark,OG,2021-01-11
40071,Aleksib,Finland,OG,2021-01-11
40072,ISSAA,Jordan,OG,2021-01-11
40073,mantuu,Poland,OG,2021-01-11
40074,NiKo,Bosnia and Herzegovina,G2,2021-01-11
40075,huNter-,Bosnia and Herzegovina,G2,2021-01-11
40076,kennyS,France,G2,2021-01-11
40077,AMANEK,France,G2,2021-01-11
40078,nexa,Serbia,G2,2021-01-11
40079,FalleN,Brazil,Liquid,2021-01-11
40080,NAF,Canada,Liquid,2021-01-11
40081,EliGE,United States,Liquid,2021-01-11
40082,Stewie2K,United States,Liquid,2021-01-11
40083,Grim,United States,Liquid,2021-01-11
40084,karrigan,Denmark,MOUZ,2021-01-11
40085,chrisJ,Netherlands,MOUZ,2021-01-11
40086,frozen,Slovakia,MOUZ,2021-01-11
40087,ropz,Estonia,MOUZ,2021-01-11
40088,Bymas,Lithuania,MOUZ,2021-01-11
40089,SANJI,Uzbekistan,Virtus.pro,2021-01-11
40090,buster,Kazakhstan,Virtus.pro,2021-01-11
40091,Qikert,Kazakhstan,Virtus.pro,2021-01-11
40092,Jame,Russia,Virtus.pro,2021-01-11
40093,YEKINDAR,Latvia,Virtus.pro,2021-01-11
40094,jks,Australia,Complexity,2021-01-11
40095,RUSH,United States,Complexity,2021-01-11
40096,k0nfig,Denmark,Complexity,2021-01-11
40097,poizon,Bulgaria,Complexity,2021-01-11
40098,blameF,Denmark,Complexity,2021-01-11
40099,HObbit,Kazakhstan,Gambit,2021-01-11
40100,interz,Russia,Gambit,2021-01-11
40101,Ax1Le,Russia,Gambit,2021-01-11
40102,sh1ro,Russia,Gambit,2021-01-11
40103,nafany,Russia,Gambit,2021-01-11
40104,olofmeister,Sweden,FaZe,2021-01-11
40105,rain,Norway,FaZe,2021-01-11
40106,Kjaerbye,Denmark,FaZe,2021-01-11
40107,coldzera,Brazil,FaZe,2021-01-11
40108,broky,Latvia,FaZe,2021-01-11
40109,JW,Sweden,fnatic,2021-01-11
40110,KRIMZ,Sweden,fnatic,2021-01-11
40111,Golden,Sweden,fnatic,2021-01-11
40112,Brollan,Sweden,fnatic,2021-01-11
40113,twist,Sweden,Ninjas in Pyjamas,2021-01-11
40114,REZ,Sweden,Ninjas in Pyjamas,2021-01-11
40115,hampus,Sweden,Ninjas in Pyjamas,2021-01-11
40116,nawwk,Sweden,Ninjas in Pyjamas,2021-01-11
40117,Plopski,Sweden,Ninjas in Pyjamas,2021-01-11
40118,zehN,Finland,GODSENT,2021-01-11
40119,emi,Serbia,GODSENT,2021-01-11
40120,STYKO,Slovakia,GODSENT,2021-01-11
40121,Maden,Montenegro,GODSENT,2021-01-11
40122,Farlig,Denmark,GODSENT,2021-01-11
40123,stanislaw,Canada,Evil Geniuses,2021-01-11
40124,tarik,United States,Evil Geniuses,2021-01-11
40125,Brehze,United States,Evil Geniuses,2021-01-11
40126,Ethan,United States,Evil Geniuses,2021-01-11
40127,CeRq,Bulgaria,Evil Geniuses,2021-01-11
40128,MarKE,Mexico,ex-Chaos,2021-01-11
40129,Jonji,Canada,ex-Chaos,2021-01-11
40130,Xeppaa,United States,ex-Chaos,2021-01-11
40131,leaf,United States,ex-Chaos,2021-01-11
40132,chopper,Russia,Spirit,2021-01-11
40133,mir,Russia,Spirit,2021-01-11
40134,sdy,Ukraine,Spirit,2021-01-11
40135,iDISBALANCE,Russia,Spirit,2021-01-11
40136,magixx,Russia,Spirit,2021-01-11
40137,ALEX,United Kingdom,Cloud9,2021-01-11
40138,woxic,Turkey,Cloud9,2021-01-11
40139,es3tag,Denmark,Cloud9,2021-01-11
40140,floppy,United States,Cloud9,2021-01-11
40141,mezii,United Kingdom,Cloud9,2021-01-11
40142,HooXi,Denmark,MAD Lions,2021-01-11
40143,acoR,Denmark,MAD Lions,2021-01-11
40144,refrezh,Denmark,MAD Lions,2021-01-11
40145,sjuush,Denmark,MAD Lions,2021-01-11
40146,roeJ,Denmark,MAD Lions,2021-01-11
40147,arki,Spain,SAW,2021-01-11
40148,MUTiRiS,Portugal,SAW,2021-01-11
40149,roman,Portugal,SAW,2021-01-11
40150,JUST,Portugal,SAW,2021-01-11
40151,stadodo,Portugal,SAW,2021-01-11
40152,Maluk3,Brazil,TeamOne,2021-01-11
40153,prt,Brazil,TeamOne,2021-01-11
40154,malbsMd,Guatemala,TeamOne,2021-01-11
40155,pesadelo,Brazil,TeamOne,2021-01-11
40156,mds,Belarus,Nemiga,2021-01-11
40157,Jyo,Estonia,Nemiga,2021-01-11
40158,speed4k,Russia,Nemiga,2021-01-11
40159,boX,Belarus,Nemiga,2021-01-11
40160,lollipop21k,Belarus,Nemiga,2021-01-11
40161,facecrack,Russia,FORZE,2021-01-11
40162,almazer,Russia,FORZE,2021-01-11
40163,FL1T,Russia,FORZE,2021-01-11
40164,xsepower,Russia,FORZE,2021-01-11
40165,Jerry,Russia,FORZE,2021-01-11
40166,Spiidi,Germany,Sprout,2021-01-11
40167,denis,Germany,Sprout,2021-01-11
40168,kressy,Germany,Sprout,2021-01-11
40169,faveN,Germany,Sprout,2021-01-11
40170,slaxz-,Germany,Sprout,2021-01-11
40171,Shakezullah,United States,Triumph,2021-01-11
40172,junior,United States,Triumph,2021-01-11
40173,Bwills,United States,Triumph,2021-01-11
40174,penny,Canada,Triumph,2021-01-11
40175,cajunb,Denmark,North,2021-01-11
40176,gade,Denmark,North,2021-01-11
40177,Lekr0,Sweden,North,2021-01-11
40178,kreaz,Sweden,North,2021-01-11
40179,Kristou,Denmark,North,2021-01-11
40180,robiin,Sweden,Endpoint,2021-01-11
40181,CRUC1AL,Netherlands,Endpoint,2021-01-11
40182,MiGHTYMAX,United Kingdom,Endpoint,2021-01-11
40183,Surreal,United Kingdom,Endpoint,2021-01-11
40184,flameZ,Israel,Endpoint,2021-01-11
40185,Xyp9x,Denmark,Astralis,2021-01-18
40186,dupreeh,Denmark,Astralis,2021-01-18
40187,gla1ve,Denmark,Astralis,2021-01-18
40188,device,Denmark,Astralis,2021-01-18
40189,Magisk,Denmark,Astralis,2021-01-18
40190,shox,France,Vitality,2021-01-18
40191,RpK,France,Vitality,2021-01-18
40192,apEX,France,Vitality,2021-01-18
40193,ZywOo,France,Vitality,2021-01-18
40194,misutaaa,France,Vitality,2021-01-18
40195,flamie,Russia,Natus Vincere,2021-01-18
40196,s1mple,Ukraine,Natus Vincere,2021-01-18
40197,electroNic,Russia,Natus Vincere,2021-01-18
40198,Boombl4,Russia,Natus Vincere,2021-01-18
40199,Perfecto,Russia,Natus Vincere,2021-01-18
40200,tabseN,Germany,BIG,2021-01-18
40201,tiziaN,Germany,BIG,2021-01-18
40202,syrsoN,Germany,BIG,2021-01-18
40203,XANTARES,Turkey,BIG,2021-01-18
40204,k1to,Germany,BIG,2021-01-18
40205,cadiaN,Denmark,Heroic,2021-01-18
40206,b0RUP,Denmark,Heroic,2021-01-18
40207,niko,Denmark,Heroic,2021-01-18
40208,stavn,Denmark,Heroic,2021-01-18
40209,TeSeS,Denmark,Heroic,2021-01-18
40210,NBK-,France,OG,2021-01-18
40211,valde,Denmark,OG,2021-01-18
40212,Aleksib,Finland,OG,2021-01-18
40213,ISSAA,Jordan,OG,2021-01-18
40214,mantuu,Poland,OG,2021-01-18
40215,arT,Brazil,FURIA,2021-01-18
40216,yuurih,Brazil,FURIA,2021-01-18
40217,VINI,Brazil,FURIA,2021-01-18
40218,junior,United States,FURIA,2021-01-18
40219,KSCERATO,Brazil,FURIA,2021-01-18
40220,FalleN,Brazil,Liquid,2021-01-18
40221,NAF,Canada,Liquid,2021-01-18
40222,EliGE,United States,Liquid,2021-01-18
40223,Stewie2K,United States,Liquid,2021-01-18
40224,Grim,United States,Liquid,2021-01-18
40225,NiKo,Bosnia and Herzegovina,G2,2021-01-18
40226,huNter-,Bosnia and Herzegovina,G2,2021-01-18
40227,kennyS,France,G2,2021-01-18
40228,AMANEK,France,G2,2021-01-18
40229,nexa,Serbia,G2,2021-01-18
40230,karrigan,Denmark,MOUZ,2021-01-18
